Kegg_Module,Fullname,path,Level1,Level2,module_type
M00572,"M00572 Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00572,"M00572 Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00572,"M00572 Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00572,"M00572 Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00572,"M00572 Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00572,"M00572 Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00572,"M00572 Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00572,"M00572 Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00572,"M00572 Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00573,"M00573 Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00573,"M00573 Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00573,"M00573 Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00573,"M00573 Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00573,"M00573 Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00573,"M00573 Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00573,"M00573 Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00573,"M00573 Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00573,"M00573 Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00573,"M00573 Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00574,"M00574 Pertussis pathogenicity signature, pertussis toxin [PATH:map05133]",map05133,Pathogenicity,Gene set,signature
M00574,"M00574 Pertussis pathogenicity signature, pertussis toxin [PATH:map05133]",map05133,Pathogenicity,Module set,signature
M00575,"M00575 Pertussis pathogenicity signature, T1SS [PATH:map05133]",map05133,Pathogenicity,Gene set,signature
M00575,"M00575 Pertussis pathogenicity signature, T1SS [PATH:map05133]",map05133,Pathogenicity,Module set,signature
M00576,"M00576 ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins",NA,Pathogenicity,Gene set,signature
M00576,"M00576 ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins",NA,Pathogenicity,Module set,signature
M00577,"M00577 Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00577,"M00577 Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00577,"M00577 Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00577,"M00577 Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00577,"M00577 Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00577,"M00577 Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00577,"M00577 Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00577,"M00577 Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00577,"M00577 Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00577,"M00577 Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin [PATH:map00780map01240map01100]",map00780map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00579,"M00579 Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430map00620map00720map01200map01100map01120]",map00430map00620map00720map01200map01100map01120,Carbon fixation,Carbohydrate metabolism,pathway
M00579,"M00579 Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430map00620map00720map01200map01100map01120]",map00430map00620map00720map01200map01100map01120,Carbon fixation,Energy metabolism,pathway
M00579,"M00579 Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430map00620map00720map01200map01100map01120]",map00430map00620map00720map01200map01100map01120,Carbon fixation,Lipid metabolism,pathway
M00579,"M00579 Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430map00620map00720map01200map01100map01120]",map00430map00620map00720map01200map01100map01120,Carbon fixation,Nucleotide metabolism,pathway
M00579,"M00579 Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430map00620map00720map01200map01100map01120]",map00430map00620map00720map01200map01100map01120,Carbon fixation,Amino acid metabolism,pathway
M00579,"M00579 Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430map00620map00720map01200map01100map01120]",map00430map00620map00720map01200map01100map01120,Carbon fixation,Glycan metabolism,pathway
M00579,"M00579 Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430map00620map00720map01200map01100map01120]",map00430map00620map00720map01200map01100map01120,Carbon fixation,Metabolism of cofactors and vitamins,pathway
M00579,"M00579 Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430map00620map00720map01200map01100map01120]",map00430map00620map00720map01200map01100map01120,Carbon fixation,Biosynthesis of terpenoids and polyketides,pathway
M00579,"M00579 Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430map00620map00720map01200map01100map01120]",map00430map00620map00720map01200map01100map01120,Carbon fixation,Biosynthesis of other secondary metabolites,pathway
M00579,"M00579 Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate [PATH:map00430map00620map00720map01200map01100map01120]",map00430map00620map00720map01200map01100map01120,Carbon fixation,Xenobiotics biodegradation,pathway
M00580,"M00580 Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030map01200map01230map01100map01120]",map00030map01200map01230map01100map01120,Central carbohydrate metabolism,Carbohydrate metabolism,pathway
M00580,"M00580 Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030map01200map01230map01100map01120]",map00030map01200map01230map01100map01120,Central carbohydrate metabolism,Energy metabolism,pathway
M00580,"M00580 Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030map01200map01230map01100map01120]",map00030map01200map01230map01100map01120,Central carbohydrate metabolism,Lipid metabolism,pathway
M00580,"M00580 Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030map01200map01230map01100map01120]",map00030map01200map01230map01100map01120,Central carbohydrate metabolism,Nucleotide metabolism,pathway
M00580,"M00580 Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030map01200map01230map01100map01120]",map00030map01200map01230map01100map01120,Central carbohydrate metabolism,Amino acid metabolism,pathway
M00580,"M00580 Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030map01200map01230map01100map01120]",map00030map01200map01230map01100map01120,Central carbohydrate metabolism,Glycan metabolism,pathway
M00580,"M00580 Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030map01200map01230map01100map01120]",map00030map01200map01230map01100map01120,Central carbohydrate metabolism,Metabolism of cofactors and vitamins,pathway
M00580,"M00580 Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030map01200map01230map01100map01120]",map00030map01200map01230map01100map01120,Central carbohydrate metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00580,"M00580 Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030map01200map01230map01100map01120]",map00030map01200map01230map01100map01120,Central carbohydrate metabolism,Biosynthesis of other secondary metabolites,pathway
M00580,"M00580 Pentose phosphate pathway, archaea, fructose 6P => ribose 5P [PATH:map00030map01200map01230map01100map01120]",map00030map01200map01230map01100map01120,Central carbohydrate metabolism,Xenobiotics biodegradation,pathway
M00595,"M00595 Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Carbohydrate metabolism,pathway
M00595,"M00595 Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Energy metabolism,pathway
M00595,"M00595 Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Lipid metabolism,pathway
M00595,"M00595 Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Nucleotide metabolism,pathway
M00595,"M00595 Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Amino acid metabolism,pathway
M00595,"M00595 Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Glycan metabolism,pathway
M00595,"M00595 Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Metabolism of cofactors and vitamins,pathway
M00595,"M00595 Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00595,"M00595 Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Biosynthesis of other secondary metabolites,pathway
M00595,"M00595 Thiosulfate oxidation by SOX complex, thiosulfate => sulfate [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Xenobiotics biodegradation,pathway
M00596,"M00596 Dissimilatory sulfate reduction, sulfate => H2S [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Carbohydrate metabolism,pathway
M00596,"M00596 Dissimilatory sulfate reduction, sulfate => H2S [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Energy metabolism,pathway
M00596,"M00596 Dissimilatory sulfate reduction, sulfate => H2S [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Lipid metabolism,pathway
M00596,"M00596 Dissimilatory sulfate reduction, sulfate => H2S [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Nucleotide metabolism,pathway
M00596,"M00596 Dissimilatory sulfate reduction, sulfate => H2S [PATH:map00920map01100map01120]",map00920map01100map01120,Sulfur metabolism,Amino acid metabolism,pathway
